"ID","Progress","Finished","society.membership","subdiscipline","subdiscipline_28_TEXT","climate_campus","climate_dept","climate_lab","climate_teach","climate_student","climate.open","gender","gender_10_TEXT","race","race_7_TEXT","lgbtq","sexuality.specific","sexuality.specific_12_TEXT","gender.specific","gender.specific_4_TEXT","college.gen","college.gen_8_TEXT","disability","disability.specific","disability.specific_7_TEXT","job","job_10_TEXT","institution.type","country.reside","residence","immigration","lgbtq.climate_1","lgbtq.climate_2","lgbtq.climate_3","lgbtq.climate_4","lgbtq.climate_5","lgbtq.climate_6","lgbtq.climate2_1","lgbtq.climate2_2","lgbtq.climate2_3","lgbtq.climate2_4","lgbtq.climate2_5","lgbtq.climate2_6","lbtq.climate3_1","lbtq.climate3_2","lbtq.climate3_3","lbtq.climate3_4","lbtq.climate3_5","lbtq.climate3_6","lbtq.climate3_7","lbtq.climate3_8","outness_friends","outness_immediatefam","outness_extendedfam","outness_coworkers","outness_lab","outness_gradcourse","outness_undergrads","outness_broadly","personal_eb_work","other_eb","personal_eb_outside","society_included_lgbtq_open","workplace_included_lgbtq_open","workplace_sob_mean","biology_sob_mean","ascb_sob_mean","bps_sob_mean","gsa_sob_mean","isscr_sob_mean","saber_sob_mean","workplace_fom_mean","biology_fom_mean","ascb_fom_mean","bps_fom_mean","gsa_fom_mean","isscr_fom_mean","saber_fom_mean","lgbtq.discrim_mean","climate_inclusion_mean","climate_exclusion_mean","race2","gender2","gender3","lgbtq2","lgbq","tgnc","job2","region","gender4","genderbin","tgnc_all"
37,100,"True","American Society of Cell Biology (ASCB)","Biochemistry","","comfortable","very comfortable","very comfortable","very comfortable","very comfortable","","Man","","White","","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","A full professor","","Master's college or university","Germany","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9.66666666666667,10,6,NA,NA,NA,NA,8.66666666666667,10,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","outsideUS","cisman","cisman","no"
38,100,"True","American Society of Cell Biology (ASCB)","Biochemistry,Cell biology,Physiology","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"","Man","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R3 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7,7,6.33333333333333,NA,NA,NA,NA,7,7,7,NA,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","northeastUS","cisman","cisman","no"
39,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Cell biology,Developmental biology,Embryology,Genetics,Molecular biology,Molecular genetics,Other, please describe","Emerging model systems, Integrative biology","comfortable","very comfortable","very comfortable","very comfortable",NA,"","Man","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.33333333333333,9,10,NA,1.66666666666667,NA,NA,9.66666666666667,9,10,NA,4,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","southeastUS","cisman","cisman","no"
40,100,"True","American Society of Cell Biology (ASCB)","Cell biology,Molecular biology","","comfortable","neutral","comfortable","neutral",NA,"","Woman","","White","","No","","","","","High school diploma or GED","","No","","","An associate professor","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",4.33333333333333,5,5,NA,NA,NA,NA,6,5,8,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","southeastUS","ciswoman","ciswoman","no"
41,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Cell biology,Developmental biology,Genetics,Other, please describe","Reproductive biology","neutral","uncomfortable","very comfortable",NA,NA,"My lab is fantastic, but there are aspects of my postdoctoral institute that are really alienating. These could and have happened elsewhere, but it's particularly acute in the early stages of my postdoc.","Woman","","Asian","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A postdoctoral scholar","","R1 doctoral university","United States of America","Northeastern US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",5,10,10,NA,3,NA,NA,5,10,10,NA,3.66666666666667,NA,NA,NA,NA,NA,"asian","woman","woman","no","no",NA,"postdoc","northeastUS","ciswoman","ciswoman","no"
42,100,"True","American Society of Cell Biology (ASCB)","Cell biology","",NA,"neutral","very comfortable",NA,NA,"I am personally not strongly affected,  but the institute I am in has a problem with gender balance and although it claims it wants to address it, the efforts are rather feeble and some of the leadership do not deliver.","Man","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United Kingdom of Great Britain and Northern Ireland","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8,5.33333333333333,7.66666666666667,NA,NA,NA,NA,9,7,9.66666666666667,NA,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","outsideUS","cisman","cisman","no"
43,100,"True","American Society of Cell Biology (ASCB)","Cell biology","","very comfortable","very comfortable","very comfortable",NA,NA,"","Woman","","White","","No","","","","","Did not complete high school","","No","","","A non-tenure track faculty member or research staff","","R1 doctoral university","United States of America","Northeastern US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8,5,2.66666666666667,NA,NA,NA,NA,8.66666666666667,5,5,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"staff","northeastUS","ciswoman","ciswoman","no"
44,100,"True","American Society of Cell Biology (ASCB)","Cell biology,Discipline-based education (DBER),Molecular biology,Other, please describe","Synthetic biology ","uncomfortable","very uncomfortable","very comfortable","very comfortable",NA,"","Man","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A full professor","","Baccalaureate college or university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",1,5,8,NA,NA,NA,NA,1,6,8,NA,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","southeastUS","cisman","cisman","no"
45,100,"True","American Society of Cell Biology (ASCB)","Molecular biology","","comfortable","neutral","very comfortable",NA,NA,"","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","An assistant professor","","I do not work at an academic institution","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",6,6,8,NA,NA,NA,NA,6,7.33333333333333,8,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","northeastUS","ciswoman","ciswoman","no"
46,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Biophysics,Cell biology,Developmental biology,Embryology,Genetics,Molecular biology,Molecular genetics","","comfortable","comfortable","very comfortable",NA,NA,"The institution that I work at constantly makes strives to inclusion and I feel that overall campus is a safe and comfortable area. Unfortunately, I live in a state where gun violence is fairly common and I do feel unsafe sometimes when we have situations occurring nearby ","Woman","","White","","Yes","Bisexual,Asexual/aromantic","","Questioning","","Associate degree (for example: AA, AS)","","No","","","A graduate student","","R1 doctoral university","United States of America","Western US","Yes",3,4,4,4,3,2,4,4,4,2,5,4,4,2,4,4,3,3,2,4,"Out to most","Out to some","Out to a few","Out to most","Out",NA,"Not out",NA,"no","no","yes","Continue creating space for lgbtq+ conversation. Invite all members of the societies to join the conversation because ally ship is super important. ","Hold events/clubs for lgbtq+ scientists. We have undergrad clubs and events but as a grad student or post doc there is very little community ",10,8.33333333333333,7,NA,7.66666666666667,NA,NA,9,10,9.33333333333333,NA,9,NA,NA,3.5,3.5,3.375,"white","woman","woman","yes","yes","yes","grad_student","westUS","tgnc",NA,"yes"
47,100,"True","American Society of Cell Biology (ASCB)","Cell biology","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"","Woman","","Asian","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A postdoctoral scholar","","R1 doctoral university","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.66666666666667,8,4.66666666666667,NA,NA,NA,NA,9.66666666666667,8,3,NA,NA,NA,NA,NA,NA,NA,"asian","woman","woman","no","no",NA,"postdoc","westUS","ciswoman","ciswoman","no"
48,100,"True","American Society of Cell Biology (ASCB),Genetics Society of America (GSA)","Cell biology,Developmental biology","","very comfortable","very comfortable",NA,"very comfortable",NA,"","Man","","American Indian or Alaska Native","","No","","","","","High school diploma or GED","","No","","","Other, please describe","emeritus professor","R1 doctoral university","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7,9.33333333333333,7,NA,5,NA,NA,8.66666666666667,10,9.66666666666667,NA,6.66666666666667,NA,NA,NA,NA,NA,"other","man","man","no","no",NA,"faculty","westUS","cisman","cisman","no"
49,100,"True","American Society of Cell Biology (ASCB)","Biochemistry,Cell biology,Developmental biology,Molecular biology,Systems biology","","very comfortable","comfortable","very comfortable","neutral","neutral","","Man","","Asian","","Yes","","","","","Associate degree (for example: AA, AS)","","No","","","An associate professor","","R1 doctoral university","","","",3,3,3,3,3,3,3,4,3,2,4,3,2,4,3,4,3,3,3,4,"","","","","","","","","no","decline","decline","","",8,8.33333333333333,7.33333333333333,NA,NA,NA,NA,9.33333333333333,7.66666666666667,7.33333333333333,NA,NA,NA,NA,4,3.33333333333333,2.875,"asian","man","man","yes",NA,NA,"faculty",NA,"cisman","cisman",NA
50,100,"True","American Society of Cell Biology (ASCB),Biophysical Society (BPS),Genetics Society of America (GSA)","Cell biology,Developmental biology,Genetics,Molecular genetics","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"","Woman","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","An associate professor","","R2 doctoral university","United States of America","Midwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,7.66666666666667,NA,9.33333333333333,NA,NA,8,10,7.33333333333333,NA,9,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","midwestUS","ciswoman","ciswoman","no"
51,100,"True","American Society of Cell Biology (ASCB),Biophysical Society (BPS)","Biochemistry,Biophysics,Cell biology,Systems biology","","comfortable","very comfortable","very comfortable","comfortable",NA,"","Man","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Midwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,7.66666666666667,7,9.33333333333333,NA,NA,NA,8.33333333333333,7.33333333333333,6.33333333333333,7.66666666666667,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","midwestUS","cisman","cisman","no"
52,100,"True","American Society of Cell Biology (ASCB),Biophysical Society (BPS),Genetics Society of America (GSA)","Biophysics,Cell biology,Developmental biology,Other, please describe","Computational/Theoretical/Mathematical Biology","comfortable","very comfortable","very comfortable","very comfortable",NA,"there is active work and high awareness of climate, which helps in and of itself","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,10,4,4,NA,NA,10,10,10,5.33333333333333,5,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","southeastUS","ciswoman","ciswoman","no"
53,100,"True","American Society of Cell Biology (ASCB),Biophysical Society (BPS)","Other, please describe","Science Education","comfortable","comfortable","comfortable",NA,NA,"","Man","","Asian","","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","Other, please describe","administrator in a non-profit philanthropy","I do not work at an academic institution","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,10,5,NA,NA,NA,7,7.66666666666667,10,5,NA,NA,NA,NA,NA,NA,"asian","man","man","no","no",NA,"nonprofit","northeastUS","cisman","cisman","no"
54,100,"True","American Society of Cell Biology (ASCB),Society for the Advancement of Biology Education Research (SABER)","Cell biology,Molecular biology","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"I strive, particularly in my classroom, to develop an environment of inclusivity and equity. I am very transparent about my strategies and expectations with my students (in the classroom and in the lab)","Woman","","White","","No","","","","","High school diploma or GED","","No","","","An assistant professor","","Master's college or university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,7,9,NA,NA,NA,9,9.33333333333333,8.66666666666667,9,NA,NA,NA,9,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","northeastUS","ciswoman","ciswoman","no"
55,100,"True","American Society of Cell Biology (ASCB)","Biochemistry,Cell biology,Physiology","","very comfortable","comfortable","neutral","very comfortable","very comfortable","Me gustaría poder realizar investigación propia","Man","","Hispanic, Latin*, or Spanish origin","","No","","","","","High school diploma or GED","","No","","","A graduate student","","Master's college or university","Mexico","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",6.66666666666667,9.66666666666667,10,NA,NA,NA,NA,8.33333333333333,10,10,NA,NA,NA,NA,NA,NA,NA,"latinx","man","man","no","no",NA,"grad_student","outsideUS","cisman","cisman","no"
56,100,"True","American Society of Cell Biology (ASCB)","Biochemistry,Biotechnology,Cell biology,Developmental biology,Immunology,Microbiology,Molecular biology,Neuroscience,Other, please describe","Imaging","comfortable","very comfortable","comfortable","very comfortable",NA,"This academic institution's official culture is to be inclusive.  
There are four levels of this.  1. The research academics who mostly buy into all of this because they believe it. 2. Clinicians who put merit first.  3. The trades who keep the water running who are white supremacist Trumpy. 4. The people who clean the institution who are invisible and definitely not part of the culture. ","Man","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A non-tenure track faculty member or research staff","","R1 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,10,9.66666666666667,NA,NA,NA,NA,10,8.33333333333333,9.66666666666667,NA,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"staff","northeastUS","cisman","cisman","no"
57,100,"True","American Society of Cell Biology (ASCB)","Cell biology","","very comfortable","very comfortable","very comfortable",NA,NA,"","Woman","","Asian","","No","","","","","Some college but no degree","","No","","","Employed in an industry position","","I do not work at an academic institution","United Kingdom of Great Britain and Northern Ireland","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7.33333333333333,5.33333333333333,4.33333333333333,NA,NA,NA,NA,7.66666666666667,5,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,"asian","woman","woman","no","no",NA,"industry","outsideUS","ciswoman","ciswoman","no"
58,100,"True","American Society of Cell Biology (ASCB)","Biotechnology,Cell biology","","comfortable","comfortable","very comfortable","very comfortable",NA,"","Woman","","White","","No","","","","","High school diploma or GED","","No","","","An associate professor","","R3 doctoral university","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",6,7,8,NA,NA,NA,NA,6.66666666666667,8.33333333333333,10,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty",NA,"ciswoman","ciswoman","no"
59,100,"True","American Society of Cell Biology (ASCB)","Cell biology","","comfortable","comfortable","very comfortable","comfortable",NA,"","Woman","","Asian","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","An associate professor","","Master's college or university","India","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8,6,7,NA,NA,NA,NA,7,7,7.66666666666667,NA,NA,NA,NA,NA,NA,NA,"asian","woman","woman","no","no",NA,"faculty","outsideUS","ciswoman","ciswoman","no"
60,100,"True","American Society of Cell Biology (ASCB)","Cell biology,Developmental biology,Molecular biology,Neuroscience","","comfortable","comfortable","comfortable","comfortable",NA,"","Woman","","White","","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","An assistant professor","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9.33333333333333,8,10,NA,NA,NA,NA,9,8,10,NA,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","southeastUS","ciswoman","ciswoman","no"
